,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
2837,155526188,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(4-pyrimidin-2-yloxyphenyl)purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)OC6=NC=CC=N6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba28ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7e880>,0,0.528933578628449,-12.348,-13 : -11
2843,155545834,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[6-(2-methoxyphenyl)pyridin-3-yl]purine-2,6-diamine",COC1=CC=CC=C1C2=NC=C(C=C2)NC3=C4C(=NC(=N3)NC5CCC(CC5)N)N(C=N4)C6CCCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba28dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7eb90>,0,0.5042282382821519,-12.315,-13 : -11
2750,145973328,"2-N-(4-aminocyclohexyl)-6-N-[4-(4-benzylpiperazin-1-yl)phenyl]-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)N6CCN(CC6)CC7=CC=CC=C7,<rdkit.Chem.rdchem.Mol object at 0x7f54fba26420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7c270>,0,0.5424698783942571,-12.278,-13 : -11
430,18001879,"2-N-(4-aminocyclohexyl)-6-N-[(4-benzylpiperidin-1-yl)methyl]-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCN5CCC(CC5)CC6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdd770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba37530>,0,0.5306947184588581,-12.242,-13 : -11
2162,71817955,"2-N-(4-aminocyclohexyl)-6-N-[(2-aminophenyl)methyl]-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=CC=C5N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba13bc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba69a10>,0,0.5305795420469871,-12.195,-13 : -11
2844,155549976,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[4-(1,3-thiazol-2-yloxy)phenyl]purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)OC6=NC=CS6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba28e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7ec00>,0,0.5084417753497605,-12.128,-13 : -11
2672,142432633,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(4-pyrrolidin-1-ylphenyl)purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)N6CCCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba23680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba794d0>,0,0.5377860376448425,-12.124,-13 : -11
2846,155554070,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[2-(morpholin-4-ylmethyl)phenyl]purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=CC=C5CN6CCOCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba28f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7ece0>,0,0.5015265826260065,-12.098,-13 : -11
446,18457570,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[4-(2H-tetrazol-5-yl)phenyl]purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)C6=NNN=N6,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbde1f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba38040>,0,0.5207368573169736,-12.077,-13 : -11
2845,155553739,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[4-(1,2,4-triazol-4-yl)phenyl]purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)N6C=NN=C6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba28eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7ec70>,0,0.5705729228907441,-12.077,-13 : -11
2835,155517052,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[4-(1,2,4-triazol-1-yl)phenyl]purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)N6C=NC=N6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba289e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7e7a0>,0,0.5705729228907441,-12.05,-13 : -11
2753,145975459,"2-N-(4-aminocyclohexyl)-6-N-(4-chlorophenyl)-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba26570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7c3c0>,0,0.5588633210172079,-12.044,-13 : -11
2183,73352115,"N2-(4-amino-cyclohexyl)-9-cyclopentyl-N6-(2'-methoxy-biphenyl-4-ylmethyl)-9H-purine-2,6-diamine",COC1=CC=CC=C1C2=CC=C(C=C2)CNC3=C4C(=NC(=N3)NC5CCC(CC5)N)N(C=N4)C6CCCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a340>,0,0.5649751867741709,-12.042,-13 : -11
1147,22896358,"2-N-(4-aminocyclohexyl)-6-N-[(1-benzylpiperidin-4-yl)methyl]-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5CCN(CC5)CC6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f6420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4c270>,0,0.5306947184588581,-12.019,-13 : -11
431,18002119,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[4-(2-phenylethyl)piperidin-1-yl]purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NN5CCC(CC5)CCC6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdd850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba37610>,0,0.5139062562240774,-11.996,-13 : -11
450,18457594,"2-N-(4-aminocyclohexyl)-6-N-benzyl-9-(thiolan-3-yl)purine-2,6-diamine",C1CC(CCC1N)NC2=NC(=C3C(=N2)N(C=N3)C4CCSC4)NCC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbde570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba383c0>,0,0.5258472949812251,-11.973,-13 : -11
2161,71817800,"N2-(4-amino-cyclohexyl)-9-cyclopentyl-N6-(2'-hydroxy-biphenyl-4-ylmethyl)-9H-purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=C(C=C5)C6=CC=CC=C6O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba13b50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba699a0>,0,0.6027952812188286,-11.972,-13 : -11
433,18002217,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[2-(trifluoromethoxy)phenyl]purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=CC=C5OC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdda10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba377d0>,0,0.5179200252489572,-11.971,-13 : -11
2182,73350609,"N6-(2'-amino-biphenyl-4-ylmethyl)-N2-(4-amino-cyclohexyl)-9-cyclopentyl-9H-purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=C(C=C5)C6=CC=CC=C6N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a2d0>,0,0.6129746649627132,-11.944,-13 : -11
103,10001536,"5-N-(4-aminocyclohexyl)-3-chloro-7-N-(3-chloro-4-fluorophenyl)pyrazolo[1,5-a]pyrimidine-5,7-diamine",C1CC(CCC1N)NC2=NC3=C(C=NN3C(=C2)NC4=CC(=C(C=C4)F)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c6d0>,0,0.8695081967213114,-11.939,-13 : -11
190,10277583,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[(4-phenylphenyl)methyl]purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=C(C=C5)C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd51c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2ef80>,0,0.6784332590426457,-11.938,-13 : -11
454,18473389,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(2-phenylethyl)purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCCC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbde8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba38740>,0,0.579828006320184,-11.932,-13 : -11
2179,73345983,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[(6-phenylpyridin-3-yl)methyl]purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CN=C(C=C5)C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba143c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a180>,0,0.5991512463575237,-11.858,-13 : -11
213,10434760,"5-N-(4-aminocyclohexyl)-3-bromo-7-N-(3-chloro-4-fluorophenyl)-2-methylpyrazolo[1,5-a]pyrimidine-5,7-diamine",CC1=NN2C(=CC(=NC2=C1Br)NC3CCC(CC3)N)NC4=CC(=C(C=C4)F)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5bd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2f990>,0,0.5903430977335842,-11.838,-13 : -11
2620,136219283,"N2-(4-amino-cyclohexyl)-9-cyclopentyl-N6-[6-(2-hydroxy-phenyl)-pyridin-3-ylmethyl]-9H-purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CN=C(C=C5)C6=CC=CC=C6O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba21850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba77610>,0,0.5071198259107558,-11.837,-13 : -11
2550,129084171,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[[6-[2-(methylamino)phenyl]pyridin-3-yl]methyl]purine-2,6-diamine",CNC1=CC=CC=C1C2=NC=C(C=C2)CNC3=C4C(=NC(=N3)NC5CCC(CC5)N)N(C=N4)C6CCCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1f760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba755b0>,0,0.5009057670316897,-11.799,-13 : -11
250,11294560,"2-N-(4-aminocyclohexyl)-6-N-(4-aminophenyl)-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd7370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba311c0>,0,0.586966365513695,-11.79,-13 : -11
90,9886767,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-phenylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd21f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c040>,0,0.7673248191471668,-11.789,-13 : -11
2180,73345984,"N2-(4-amino-cyclohexyl)-N6-[6-(2-amino-phenyl)-pyridin-3-ylmethyl]-9-cyclopentyl-9H-purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CN=C(C=C5)C6=CC=CC=C6N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a1f0>,0,0.5172992096546405,-11.773,-13 : -11
214,10456600,"5-N-(4-aminocyclohexyl)-3-bromo-7-N-(3-chloro-4-fluorophenyl)pyrazolo[1,5-a]pyrimidine-5,7-diamine",C1CC(CCC1N)NC2=NC3=C(C=NN3C(=C2)NC4=CC(=C(C=C4)F)Cl)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5c40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2fa00>,0,0.912568306010929,-11.74,-13 : -11
2181,73349045,"N2-(4-amino-cyclohexyl)-N6-(4-bromo-benzyl)-9-cyclopentyl-9H-purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=C(C=C5)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba144a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a260>,0,0.5146140092250084,-11.739,-13 : -11
2752,145974202,"2-N-(4-aminocyclohexyl)-6-N-(4-bromophenyl)-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba26500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7c350>,0,0.5644527043115091,-11.678,-13 : -11
313,11752555,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(4-nitrophenyl)purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd9930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba336f0>,0,0.5827528284460863,-11.641,-13 : -11
2834,155516997,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(4-pyrazol-1-ylphenyl)purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)N6C=CC=N6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba28970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7e730>,0,0.6360168157561332,-11.64,-13 : -11
233,11214078,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(4-methoxyphenyl)purine-2,6-diamine",COC1=CC=C(C=C1)NC2=C3C(=NC(=N2)NC4CCC(CC4)N)N(C=N3)C5CCCC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd67a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba305f0>,0,0.5617204638743507,-11.54,-13 : -11
448,18457588,"2-N-(4-aminocyclohexyl)-9-(oxolan-3-yl)-6-N-phenylpurine-2,6-diamine",C1CC(CCC1N)NC2=NC(=C3C(=N2)N(C=N3)C4CCOC4)NC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbde3b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba38200>,0,0.6027040704317277,-11.455,-13 : -11
449,18457590,"2-N-(4-aminocyclohexyl)-6-N-phenyl-9-(thiolan-3-yl)purine-2,6-diamine",C1CC(CCC1N)NC2=NC(=C3C(=N2)N(C=N3)C4CCSC4)NC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbde490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba382e0>,0,0.6361466933825474,-11.444,-13 : -11
1613,58938446,"5-N-(4-aminocyclohexyl)-3-chloro-7-N-(3-chlorophenyl)pyrazolo[1,5-a]pyrimidine-5,7-diamine",C1CC(CCC1N)NC2=NC3=C(C=NN3C(=C2)NC4=CC(=CC=C4)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba033e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba59230>,0,0.6065573770491803,-11.442,-13 : -11
1606,58938316,"5-N-(4-aminocyclohexyl)-7-N-[4-(5-chloropyridin-3-yl)oxyphenyl]-3-methylsulfanylpyrazolo[1,5-a]pyrimidine-5,7-diamine",CSC1=C2N=C(C=C(N2N=C1)NC3=CC=C(C=C3)OC4=CC(=CN=C4)Cl)NC5CCC(CC5)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba030d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58f20>,0,0.5245901639344263,-11.433,-13 : -11
2381,91120364,"2-N-(4-aminocyclohexyl)-6-N-[(2-amino-3-methoxyphenyl)methyl]-9-cyclohexylpurine-2,6-diamine",COC1=CC=CC(=C1N)CNC2=C3C(=NC(=N2)NC4CCC(CC4)N)N(C=N3)C5CCCCC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1a9d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba70820>,0,0.5138381198197329,-11.27,-13 : -11
2184,73355077,"N2-(4-amino-cyclohexyl)-9-cyclopentyl-N6-(4-furan-2-yl-benzyl)-9H-purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=C(C=C5)C6=CC=CO6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba145f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a3b0>,0,0.5146140092250084,-11.221,-13 : -11
451,18473325,"4-N-[9-cyclopentyl-6-[2-(2-phenylethyl)hydrazinyl]purin-2-yl]cyclohexane-1,4-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NNCCC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbde650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba384a0>,0,0.5470411210742825,-11.174,-13 : -11
87,9849709,"2-N-(4-aminocyclohexyl)-6-N-[2-(benzhydrylamino)ethyl]-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCCNC(C5=CC=CC=C5)C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2be60>,0,0.5306947184588581,-11.139,-13 : -11
453,18473370,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(furan-2-ylmethyl)purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=CO5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbde810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba38660>,0,0.5468930010505834,-11.02,-13 : -11
429,18001646,"2-N-(4-aminocyclohexyl)-6-N-(2-anilinoethyl)-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCCNC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdd4d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba37290>,0,0.5006400736501149,-10.928,>-11
1609,58938377,"5-N-(4-aminocyclohexyl)-3-chloro-7-N-[4-(5-chloropyridin-3-yl)oxyphenyl]pyrazolo[1,5-a]pyrimidine-5,7-diamine",C1CC(CCC1N)NC2=NC3=C(C=NN3C(=C2)NC4=CC=C(C=C4)OC5=CC(=CN=C5)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba03220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba59070>,0,0.5081967213114754,-10.769,>-11
97,9954662,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[(2-methoxyphenyl)methyl]purine-2,6-diamine",COC1=CC=CC=C1CNC2=C3C(=NC(=N2)NC4CCC(CC4)N)N(C=N3)C5CCCC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd25e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c430>,0,0.5141555146430234,-10.755,>-11
452,18473351,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(2-pyridin-2-ylethyl)purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCCC5=CC=CC=N5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbde730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba38580>,0,0.5142236510473679,-10.568,>-11
2220,73740358,"N-[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]-N'-methyl-N'-(3-phenylprop-2-enyl)propane-1,3-diamine",CN(CCCNC1=CC(=NC2=C(C=NN12)Br)C3=CC=CC=C3Cl)CC=CC4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fba155b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6b370>,0,0.5031043552728163,-10.448,>-11
