,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
2571,134166190,"2-(1-but-2-ynoylpyrrolidin-3-yl)-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]acetamide",CC#CC(=O)N1CCC(C1)CC(=O)NC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba75fc0>,0,0.5705113192818112,-15.153,<-15
1288,44352973,"2-amino-N-[(2R,3S,4S,6S)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylacetamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)CN)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fa2d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba50120>,0,0.5082371989475815,-15.017,<-15
2815,155381209,"2-amino-N-[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylacetamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)CN)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba28120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7dee0>,0,0.5082371989475815,-14.992,-15 : -13
2511,122550824,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-2-(1-prop-2-enoylpiperidin-4-yl)acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)CC5CCN(CC5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1e650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba744a0>,0,0.5584894613583139,-14.991,-15 : -13
2808,155135969,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-2-(1-prop-2-ynoylpyrrolidin-3-yl)acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)CC5CCN(C5)C(=O)C#C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba27d80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7dbd0>,0,0.5994730679156909,-14.963,-15 : -13
2514,122550827,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-2-(1-prop-2-enoylpiperidin-3-yl)acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)CC5CCCN(C5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1e7a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba745f0>,0,0.5541178766588604,-14.946,-15 : -13
2488,122550746,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-2-(1-prop-2-enoylazetidin-3-yl)acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)CC5CN(C5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1dc40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73a00>,0,0.5486533957845435,-14.935,-15 : -13
2493,122550751,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-2-(1-prop-2-enoylpyrrolidin-3-yl)acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)CC5CCN(C5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1de70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73c30>,0,0.5486533957845435,-14.827,-15 : -13
2822,155381404,"2-acetamido-N-[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylacetamide",CC(=O)NCC(=O)N(C)C1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C(C1OC)(O2)C)CNC6=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba28430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7e1f0>,0,0.5246306415705323,-14.782,-15 : -13
2175,73317436,"2,2,2-trifluoro-N-(14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl)acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba69fc0>,0,0.601424668227947,-14.599,-15 : -13
2472,122550718,"2-[1-[(E)-5-(dimethylamino)pent-2-enoyl]pyrrolidin-3-yl]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)CC5CCN(C5)C(=O)C=CCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1d540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73300>,0,0.5422326307572211,-14.463,-15 : -13
2465,122550711,"2-[1-[(E)-4-(dimethylamino)but-2-enoyl]azetidin-3-yl]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)CC5CN(C5)C(=O)C=CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1d230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba72ff0>,0,0.5914129586260736,-14.398,-15 : -13
2480,122550727,"2-[1-[(E)-4-(dimethylamino)but-2-enoyl]piperidin-4-yl]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)CC5CCN(CC5)C(=O)C=CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1d8c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73680>,0,0.5930523028883686,-14.339,-15 : -13
2807,155135936,"2-[1-[4-(dimethylamino)butanoyl]azetidin-3-yl]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)CC5CN(C5)C(=O)CCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba27d10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7db60>,0,0.5773419203747073,-13.907,-15 : -13
707,21067550,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-naphthalen-2-ylacetamide",C1=CC=C2C=C(C=CC2=C1)CC(=O)NC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e9ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3fca0>,0,0.5145670404459097,-13.86,-15 : -13
767,21067636,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-naphthalen-1-ylacetamide",C1=CC=C2C(=C1)C=CC=C2CC(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eb920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba41770>,0,0.6293211388065654,-13.797,-15 : -13
2734,145156686,"2-[1-[(E)-4-(dimethylamino)but-2-enoyl]azetidin-3-yl]-N-methyl-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)N(C)C(=O)CC5CN(C5)C(=O)C=CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba25b60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7b920>,0,0.5283109861353917,-13.781,-15 : -13
771,21067641,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-naphthalen-2-ylacetamide",C1=CC=C2C=C(C=CC2=C1)CC(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ebae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba41930>,0,0.580140810937713,-13.492,-15 : -13
981,21068248,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-naphthalen-1-ylacetamide",C1=CC=C2C(=C1)C=CC=C2CC(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f17e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba475a0>,0,0.6624254188757575,-13.492,-15 : -13
913,21068146,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-naphthalen-1-ylacetamide",C1=CC=C2C(=C1)C=CC=C2CC(=O)NC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ef990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba457e0>,0,0.5801148875908892,-13.457,-15 : -13
917,21068151,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-naphthalen-2-ylacetamide",C1=CC=C2C=C(C=CC2=C1)CC(=O)NC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9efb50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba459a0>,0,0.5309345597220367,-13.256,-15 : -13
985,21068252,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-naphthalen-2-ylacetamide",C1=CC=C2C=C(C=CC2=C1)CC(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f19a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba47760>,0,0.6132450910069049,-13.216,-15 : -13
766,21067635,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-(1,3-dioxoisoindol-2-yl)acetamide",C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eb8b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba41700>,0,0.6580096633967293,-13.167,-15 : -13
2742,145502141,"N-[4-[[[3-bromo-5-[(2S)-2-(2-hydroxyethyl)-5-[5-[[[5-[(2R)-2-(2-hydroxyethyl)piperidin-1-yl]-3-methylpyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]-1-oxidopyridin-1-ium-3-yl]piperidin-1-yl]pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-(dimethylamino)acetamide",CC1=C2N=C(C=C(N2N=C1)NCC3=CC(=C[N+](=C3)[O-])C4CCC(N(C4)C5=NC6=C(C=NN6C(=C5)NCC7=CC=C(C=C7)NC(=O)CN(C)C)Br)CCO)N8CCCCC8CCO,<rdkit.Chem.rdchem.Mol object at 0x7f54fba25fc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7bd80>,0,0.6209404900873206,-13.157,-15 : -13
769,21067639,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2,2-diphenylacetamide",C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eba00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba41850>,0,0.5777088167024401,-13.07,-15 : -13
165,10202305,"N-[5-(1,1-dioxo-1,2-thiazolidin-2-yl)-1H-indazol-3-yl]-2-naphthalen-2-ylacetamide",C1CN(S(=O)(=O)C1)C2=CC3=C(C=C2)NN=C3NC(=O)CC4=CC5=CC=CC=C5C=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd45f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e3b0>,0,0.9016393442622951,-13.059,-15 : -13
983,21068250,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2,2-diphenylacetamide",C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f18c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba47680>,0,0.6108130967716321,-12.968,-13 : -11
706,21067548,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2,2-diphenylacetamide",C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e9e70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3fc30>,0,0.5297895228815069,-12.949,-13 : -11
980,21068247,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-(1,3-dioxoisoindol-2-yl)acetamide",C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f1770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba47530>,0,0.6747205008429705,-12.944,-13 : -11
998,21068265,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-cyclopentyl-2-phenylacetamide",C1CCC(C1)C(C2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f1f50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba47d10>,0,0.5804582057610034,-12.93,-13 : -11
916,21068149,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2,2-diphenylacetamide",C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9efae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba45930>,0,0.5789439274035356,-12.857,-13 : -11
2118,70946229,"2-[3-(3-cyano-5-methylphenoxy)-4-methylphenyl]-N-[4-(1,1-dioxo-1,2-thiazolidin-2-yl)-2-methylphenyl]acetamide",CC1=C(C=C(C=C1)CC(=O)NC2=C(C=C(C=C2)N3CCCS3(=O)=O)C)OC4=CC(=CC(=C4)C#N)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba126c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba68510>,0,0.525014381280066,-12.789,-13 : -11
2100,70840849,"2-(1-bicyclo[3.3.1]nonanyl)-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]acetamide",C1CC2CCCC(C1)(C2)CC(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba11e70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba67c30>,0,0.6624254188757575,-12.707,-13 : -11
781,21067652,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-cyclopentyl-2-phenylacetamide",C1CCC(C1)C(C2=CC=CC=C2)C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ebf40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba41d90>,0,0.5145670404459097,-12.674,-13 : -11
915,21068148,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-(2,4-dichlorophenyl)acetamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NC(=O)CC5=C(C=C(C=C5)Cl)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9efa70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba458c0>,0,0.59650833021384,-12.632,-13 : -11
1648,59511672,"2-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-N-[(1R,2S)-2-phenylcyclopropyl]acetamide",C1C(C1NC(=O)CC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl)C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba043c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5a180>,0,0.6236115326655357,-12.62,-13 : -11
