,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
223,10790444,"(2R,3S,4S,6S)-3,11-dihydroxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=C(C=C(C=C4)O)C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd60a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2fe60>,0,0.5246306415705323,-15.3,<-15
1479,58434738,"(2S,3R,4R,6R)-2,3-dimethyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC1C(CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C1(O2)C)CNC6=O)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ff840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55690>,0,0.5902044120623355,-15.294,<-15
1477,58420787,"(2S,3S,4S,6R)-2,3-dimethyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC1C(CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C1(O2)C)CNC6=O)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ff760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba555b0>,0,0.5902044120623355,-15.294,<-15
2231,76781574,"2,3-Dimethyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC1C(CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C1(O2)C)CNC6=O)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba15a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6b840>,0,0.5902044120623355,-15.284,<-15
1715,66636374,"(2R,3S,4S,6S)-2,3-dimethyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC1C(CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C1(O2)C)CNC6=O)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba06260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5c0b0>,0,0.5902044120623355,-15.284,<-15
2416,100975860,"(2S,3S,4S,6R)-3,11-dihydroxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=C(C=C(C=C4)O)C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1bb50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba719a0>,0,0.5246306415705323,-15.281,<-15
2766,146639360,"(2S,3R,4R,6R)-4-[[hydroxy(phenyl)methyl]-methylamino]-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(C9=CC=CC=C9)O)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba26b20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7c970>,0,0.5246306415705323,-15.214,<-15
2554,132917955,"(2S,3R,4R,6R)-3-methoxy-2-methyl-4-[methyl-(5-phenyl-1,3-oxazol-2-yl)amino]-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C9=NC=C(O9)C1=CC=CC=C1)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1fa00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba75850>,0,0.5245901639344263,-15.171,<-15
1640,59476516,"(2R,4R,5R,6S)-4-amino-5-methoxy-6-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6CNC(=O)C6=C7C8=CC=CC=C8N2C7=C53)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba04040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba59e00>,0,0.557417526816434,-15.142,<-15
207,10367272,"(2S,4S,5S,6R)-5-methoxy-6-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6CNC(=O)C6=C7C8=CC=CC=C8N2C7=C53)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2f6f0>,0,0.8688524590163934,-15.093,<-15
2421,101239547,"(4R,5R,6S)-5-methoxy-6-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6CNC(=O)C6=C7C8=CC=CC=C8N2C7=C53)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1bd80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba71bd0>,0,0.8688524590163934,-15.093,<-15
225,11070654,"(2R,4R,5R,6S)-5-methoxy-6-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6CNC(=O)C6=C7C8=CC=CC=C8N2C7=C53)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd6180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2ff40>,0,0.8688524590163934,-15.062,<-15
2171,73086852,"3-Methoxy-2-methyl-4-nitro-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)[N+](=O)[O-])OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba69e00>,0,0.5245901639344263,-15.028,<-15
1638,59202789,"(2S,3R,4R,6R)-3-methoxy-2-methyl-4-[methyl(propan-2-yl)amino]-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC(C)N(C)C1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C(C1OC)(O2)C)CNC6=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba03ed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba59d20>,0,0.5082371989475815,-15.0,<-15
1364,44631347,"(2S,3R,4R,6S)-4-(dimethylamino)-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fc510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba522d0>,0,0.557417526816434,-14.986,-15 : -13
427,17975556,"4-(Dimethylamino)-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdd380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba37140>,0,0.557417526816434,-14.986,-15 : -13
2417,101168489,"(2R,3R,4R,6S)-4-(dimethylamino)-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1bbc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba71a10>,0,0.557417526816434,-14.986,-15 : -13
2588,134867115,"(2S,3S,4R)-4-methoxy-2-methyl-3-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)OC)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba209e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba767a0>,0,0.5082371989475815,-14.97,-15 : -13
337,15625653,"(2R,3S,4S,6S)-4-amino-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbda420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba34270>,0,0.557417526816434,-14.91,-15 : -13
428,17975558,"4-Hydroxy-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)O)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdd3f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba371b0>,0,0.5738109694393848,-14.888,-15 : -13
219,10551634,"(2S,3R,4S,6R)-4-hydroxy-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)O)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2fca0>,0,0.5738109694393848,-14.884,-15 : -13
2425,101599076,"(2S,3S,4S,6R)-4-hydroxy-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)O)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1bf40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba71d90>,0,0.5738109694393848,-14.884,-15 : -13
2434,102331686,"(2S,3S,4R,6R)-4-hydroxy-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)O)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1c3c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba72180>,0,0.5738109694393848,-14.884,-15 : -13
2413,100975857,"(2S,3S,4S,6R)-4-amino-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1ba00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba71850>,0,0.557417526816434,-14.868,-15 : -13
2729,143494026,"(4S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba25690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7b450>,0,0.8688524590163934,-14.799,-15 : -13
45,6419748,"(3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2ab20>,0,0.8688524590163934,-14.799,-15 : -13
44,5459111,"(3S,4S,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2aab0>,0,0.8688524590163934,-14.799,-15 : -13
1268,44120114,"(2R,3R,4R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f9a10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4f7d0>,0,0.8688524590163934,-14.799,-15 : -13
95,9937179,"(2S,3R,4R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c2e0>,0,0.8688524590163934,-14.799,-15 : -13
77,6711321,"(3S,4S,6S)-3-Methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd1bd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2b920>,0,0.8688524590163934,-14.799,-15 : -13
2222,73953205,"(2R,4S,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba15690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6b450>,0,0.8688524590163934,-14.799,-15 : -13
2459,122130844,"(3R,4R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1cf90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba72d50>,0,0.8688524590163934,-14.799,-15 : -13
1876,68306294,"(2R,3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0ace0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba60b30>,0,0.8688524590163934,-14.799,-15 : -13
