,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
2178,73317459,"N-(14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl)morpholine-4-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)N5CCOCC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a110>,0,0.5967408274785325,-15.321,<-15
2522,122550848,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-3-(prop-2-enoylamino)cyclopentane-1-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5CCC(C5)NC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1eb20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba74970>,0,0.5869047619047619,-15.298,<-15
2469,122550715,"3-(but-2-ynoylamino)-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]cyclobutane-1-carboxamide",CC#CC(=O)NC1CC(C1)C(=O)NC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1d3f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba731b0>,0,0.5923692427790789,-15.247,<-15
2479,122550726,"1-[(E)-4-(dimethylamino)but-2-enoyl]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]pyrrolidine-3-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5CCN(C5)C(=O)C=CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1d850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73610>,0,0.5668227946916473,-15.165,<-15
2809,155135970,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-1-prop-2-ynoylazetidine-3-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5CN(C5)C(=O)C#C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba27df0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7dc40>,0,0.6098555815768931,-15.068,<-15
2491,122550749,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-1-prop-2-enoylazetidine-3-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5CN(C5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1dd90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73b50>,0,0.5705113192818111,-15.059,<-15
2470,122550716,"1-[(E)-4-(dimethylamino)but-2-enoyl]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]azetidine-3-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5CN(C5)C(=O)C=CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1d460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73220>,0,0.5750195160031226,-15.024,<-15
2464,122550710,"4-[[(E)-4-(dimethylamino)but-2-enoyl]amino]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]cyclohexane-1-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5CCC(CC5)NC(=O)C=CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1d1c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba72f80>,0,0.5838992974238877,-14.872,-15 : -13
2526,122550855,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-3-(prop-2-enoylamino)cyclobutane-1-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5CC(C5)NC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1ece0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba74b30>,0,0.6032982045277128,-14.815,-15 : -13
2485,122550738,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]pyrrolidine-3-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5CCNC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1daf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba738b0>,0,0.6360850897736143,-14.793,-15 : -13
2574,134166195,"1-but-2-ynoyl-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]azetidine-3-carboxamide",CC#CC(=O)N1CC(C1)C(=O)NC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba76110>,0,0.5923692427790789,-14.711,-15 : -13
963,21068230,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-9H-xanthene-9-carboxamide",C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)C(=O)NC4=CC=C(C=C4)CNC5=CC(=NC6=C(C=NN56)Br)C7=CC=CC=C7Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f1000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba46dc0>,0,0.59650833021384,-14.646,-15 : -13
2318,90045960,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-9H-xanthene-1-carboxamide",C1C2=CC=CC=C2OC3=CC=CC(=C31)C(=O)NCC4=CC=C(C=C4)CNC5=CC(=NC6=C(C=NN56)Br)C7=CC=CC=C7Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba18cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6eab0>,0,0.6460319762528066,-14.589,-15 : -13
1051,21068331,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-9H-xanthene-9-carboxamide",C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)C(=O)NCC4=CC=C(C=C4)CNC5=CC(=NC6=C(C=NN56)Br)C7=CC=CC=C7Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f3680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba494d0>,0,0.6747205008429705,-14.456,-15 : -13
824,21067717,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-9H-xanthene-9-carboxamide",C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)C(=O)NCC4=CC=CC(=C4)CNC5=CC(=NC6=C(C=NN56)Br)C7=CC=CC=C7Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed2a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43060>,0,0.6416162207737786,-14.418,-15 : -13
749,21067616,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-9H-xanthene-9-carboxamide",C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)C(=O)NC4=CC=CC(=C4)CNC5=CC(=NC6=C(C=NN56)Br)C7=CC=CC=C7Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eb140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40f90>,0,0.5637473683147621,-14.241,-15 : -13
2735,145156715,"1-[(E)-4-(dimethylamino)but-2-enoyl]-N-methyl-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]azetidine-3-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)N(C)C(=O)C5CN(C5)C(=O)C=CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba25bd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7b990>,0,0.5610978713812933,-14.173,-15 : -13
2566,134166174,"1-but-2-ynoyl-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]piperidine-4-carboxamide",CC#CC(=O)N1CCC(CC1)C(=O)NC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1ff40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba75d90>,0,0.5869047619047619,-13.821,-15 : -13
838,21067731,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]naphthalene-1-carboxamide",C1=CC=C2C(=C1)C=CC=C2C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed8c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43680>,0,0.6293211388065654,-13.768,-15 : -13
1076,21068356,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]naphthalene-2-carboxamide",C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f4200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba49fc0>,0,0.59650833021384,-13.727,-15 : -13
1082,21068362,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-1,2,3,4-tetrahydronaphthalene-2-carboxamide",C1CC2=CC=CC=C2CC1C(=O)NC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f44a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4a260>,0,0.6129017728367908,-13.698,-15 : -13
958,21068218,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-4-oxochromene-2-carboxamide",C1=CC=C2C(=C1)C(=O)C=C(O2)C(=O)NC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f0dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba46b90>,0,0.5473280023449876,-13.632,-15 : -13
976,21068243,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1-phenylcyclohexane-1-carboxamide",C1CCC(CC1)(C2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f15b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba47370>,0,0.6460319762528066,-13.61,-15 : -13
1064,21068344,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]naphthalene-1-carboxamide",C1=CC=C2C(=C1)C=CC=C2C(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f3c30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba49a80>,0,0.6788188614987082,-13.588,-15 : -13
846,21067739,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1,2,3,4-tetrahydronaphthalene-2-carboxamide",C1CC2=CC=CC=C2CC1C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9edc40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43a00>,0,0.5637473683147621,-13.531,-15 : -13
2746,145848182,4-[[2-[(4-aminocyclohexyl)amino]-9-cyclopentylpurin-6-yl]amino]-N-(2-phenylcyclopropyl)piperidine-1-carboxamide,C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5CCN(CC5)C(=O)NC6CC6C7=CC=CC=C7,<rdkit.Chem.rdchem.Mol object at 0x7f54fba261f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7c040>,0,0.5139762381782674,-13.518,-15 : -13
2391,91306735,"4-[[2-[(4-aminocyclohexyl)amino]-9-cyclopentylpurin-6-yl]amino]-N-[(1R,2S)-2-phenylcyclopropyl]piperidine-1-carboxamide",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5CCN(CC5)C(=O)NC6CC6C7=CC=CC=C7,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1aea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba70cf0>,0,0.5139762381782674,-13.518,-15 : -13
840,21067733,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]naphthalene-2-carboxamide",C1=CC=C2C=C(C=CC2=C1)C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed9a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43760>,0,0.6293211388065654,-13.483,-15 : -13
962,21068229,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",C1C(OC2=CC=CC=C2O1)C(=O)NC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f0f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba46d50>,0,0.6292952154597417,-13.374,-15 : -13
817,21067705,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-4-oxochromene-2-carboxamide",C1=CC=C2C(=C1)C(=O)C=C(O2)C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ecf90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba42d50>,0,0.5473539256918113,-13.362,-15 : -13
1071,21068351,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1,2,3,4-tetrahydronaphthalene-2-carboxamide",C1CC2=CC=CC=C2CC1C(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f3f40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba49d90>,0,0.6296385336298559,-13.335,-15 : -13
763,21067631,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1-phenylcyclohexane-1-carboxamide",C1CCC(CC1)(C2=CC=CC=C2)C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eb760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba415b0>,0,0.6129276961836145,-13.324,-15 : -13
745,21067612,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-5-methyl-2-phenyltriazole-4-carboxamide",CC1=NN(N=C1C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl)C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eaf80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40dd0>,0,0.5145670404459097,-13.319,-15 : -13
1065,21068345,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]naphthalene-2-carboxamide",C1=CC=C2C=C(C=CC2=C1)C(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f3ca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba49af0>,0,0.6788188614987082,-13.313,-15 : -13
850,21067743,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]naphthalene-1-carboxamide",C1=CC=C2C(=C1)C=CC=C2C(=O)NC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ede00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43bc0>,0,0.5965342535606638,-13.308,-15 : -13
2395,91346734,"(3R,7S)-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-azoniatetracyclo[3.3.1.11,3.02,7]decane-2-carboxamide",C1C2CC3CC4(C2)[N+]3(C1C4)C(=O)NCC5=CC=C(C=C5)CNC6=CC(=NC7=C(C=NN67)Br)C8=CC=CC=C8Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1b0d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba70f20>,0,0.6768902211901259,-13.302,-15 : -13
806,21067687,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-oxo-1,2-dihydroindene-1-carboxamide",C1C(C2=CC=CC=C2C1=O)C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ecac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba42880>,0,0.6088293355278769,-13.296,-15 : -13
