,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
1739,67037050,"[2-Fluoro-4-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]-(1,4-oxazepan-4-yl)methanone",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC(=C(C=C3)C(=O)N4CCCOCC4)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba06d50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5cba0>,0,0.8360655737704918,-10.976,>-11
2241,78161838,"8-propan-2-yl-N-[(2-pyrazol-1-ylphenyl)methyl]-2-pyrrolidin-3-yloxypyrazolo[1,5-a][1,3,5]triazin-4-amine",CC(C)C1=C2N=C(N=C(N2N=C1)NCC3=CC=CC=C3N4C=CC=N4)OC5CCNC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba15f50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6bd10>,0,0.5245901639344263,-10.973,>-11
2154,71730492,"8-propan-2-yl-N-[(2-pyrazol-1-ylphenyl)methyl]-2-[(3R)-pyrrolidin-3-yl]oxypyrazolo[1,5-a][1,3,5]triazin-4-amine",CC(C)C1=C2N=C(N=C(N2N=C1)NCC3=CC=CC=C3N4C=CC=N4)OC5CCNC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba13840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba69690>,0,0.5245901639344263,-10.973,>-11
2411,91800823,"6-[(4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-yl)amino]-3H-2-benzofuran-1-one",C1C2=C(C=C(C=C2)NC3=NC=CC(=N3)C4=C5C=CC=NN5N=C4)C(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1b8b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba71700>,0,0.5309026026614343,-10.972,>-11
1711,60094071,4-[[6-(cyclopentylmethoxy)-7H-purin-2-yl]amino]benzenesulfonamide,C1CCC(C1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba05f50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5bd10>,0,0.5621641564264516,-10.971,>-11
328,11856187,[5-[[5-chloro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]pyridin-2-yl]-[(3S)-3-(dimethylamino)pyrrolidin-1-yl]methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2Cl)NC3=CN=C(C=C3)C(=O)N4CCC(C4)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbda030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba33df0>,0,0.6010928961748634,-10.971,>-11
1770,67037223,[2-Chloro-4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]-(4-methylpiperazin-1-yl)methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC(=C(C=C3)C(=O)N4CCN(CC4)C)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba07ca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5daf0>,0,0.6557377049180327,-10.971,>-11
1955,68936510,"8-(4-Imidazol-1-ylanilino)-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)N5C=CN=C5)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0d3f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba631b0>,0,0.601209765107786,-10.97,>-11
1864,67037927,[4-[[4-(3-cyclobutyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]-[(3R)-3-(dimethylamino)pyrrolidin-1-yl]methanone,CC1=NC=C(N1C2CCC2)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)N5CCC(C5)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0a730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba60580>,0,0.6334844785490059,-10.968,>-11
1856,67037603,[4-[[4-(3-cyclobutyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]-[(3S)-3-(dimethylamino)pyrrolidin-1-yl]methanone,CC1=NC=C(N1C2CCC2)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)N5CCC(C5)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0a3b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba60200>,0,0.6334844785490059,-10.968,>-11
570,21065813,"1-[4-[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-3-[(2-chlorophenyl)methyl]urea",C1=CC=C(C(=C1)CNC(=O)NCCCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e6030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3bdf0>,0,0.56195630924542,-10.966,>-11
881,21068003,"N-[[3-(aminomethyl)phenyl]methyl]-3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-amine",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=CC(=C4)CN)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eeb90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba449e0>,0,0.662108024052467,-10.965,>-11
355,16113480,"[4-[[4-(2-Methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]-(4-propan-2-yl-1,4-diazepan-1-yl)methanone",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCCN(CC4)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdace0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba34b30>,0,0.8278688524590164,-10.963,>-11
71,6539371,"Pyrazolo[1,5-b]pyridazine deriv. 29",C1COC2=C(C=C(C=C2)NC3=NC=CC(=N3)C4=C5C=CC=NN5N=C4)OC1,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd1930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2b680>,0,0.7402938120526437,-10.96,>-11
1811,67037358,(4-Cyclopropylpiperazin-1-yl)-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCN(CC4)C5CC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba09000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5edc0>,0,0.7950819672131147,-10.956,>-11
2208,73740345,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-3-(3-chlorophenyl)prop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCCNC(=O)C=CC4=CC(=CC=C4)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba15070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6ae30>,0,0.5291694239995184,-10.955,>-11
896,21068068,"(E)-N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-3-(3-chlorophenyl)prop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCCNC(=O)C=CC4=CC(=CC=C4)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ef220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba45070>,0,0.5291694239995184,-10.955,>-11
1424,53875480,5-fluoro-4-[2-(1-hydroxycyclopentyl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one,COC1=C(NC=C1)C=C2C3=C(C=CC(=C3C#CC4(CCCC4)O)F)NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fdfc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba53d80>,0,0.5738856682151496,-10.955,>-11
441,18366123,"(Z)-1,3-Dihydro-5-fluoro-4-[(1-hydroxy-cyclopentyl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylene]-2H-indol-2-one",COC1=C(NC=C1)C=C2C3=C(C=CC(=C3C#CC4(CCCC4)O)F)NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbddee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba37ca0>,0,0.5738856682151496,-10.955,>-11
2703,143090768,"N-[3-[[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethylamino]-hydroxymethyl]phenyl]carbamoyl chloride",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCNC(C4=CC(=CC=C4)NC(=O)Cl)O)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba246d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7a490>,0,0.5085447009157789,-10.954,>-11
1342,44611342,N-(2-amino-5-fluorophenyl)-4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]benzamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)NC4=C(C=CC(=C4)F)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fbae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba51930>,0,0.8360655737704918,-10.951,>-11
239,11226994,"1-[3-[4-[[(1,3-dihydroxy-2-methylpropan-2-yl)amino]methyl]phenyl]-4-oxo-1H-indeno[1,2-c]pyrazol-5-yl]-3-morpholin-4-ylurea",CC(CO)(CO)NCC1=CC=C(C=C1)C2=NNC3=C2C(=O)C4=C3C=CC=C4NC(=O)NN5CCOCC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd6c00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba30a50>,0,0.5416877810633949,-10.95,>-11
2128,71167572,"tert-butyl N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]carbamate",CC(C)(C)OC(=O)NCC1=CC=C(C=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba12b20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba68970>,0,0.5640647631380526,-10.949,>-11
2805,154486132,[(3S)-3-[cyclopropylmethyl(methyl)amino]pyrrolidin-1-yl]-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCC(C4)N(C)CC5CC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba27c30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7da80>,0,0.8114754098360656,-10.947,>-11
956,21068215,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-4-methylpentanamide",CC(C)CCC(=O)NC1=CC=C(C=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba46ab0>,0,0.514541117099086,-10.946,>-11
2186,73740316,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-2-phenylethenesulfonamide",C1=CC=C(C=C1)C=CS(=O)(=O)NCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba146d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a490>,0,0.504579260065092,-10.942,>-11
2006,69236223,5-[[4-[2-[3-(Trifluoromethyl)anilino]pyrimidin-4-yl]pyridin-2-yl]amino]pentan-1-ol,C1=CC(=CC(=C1)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCCCO)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0eb90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba649e0>,0,0.6564933041393745,-10.941,>-11
820,21067711,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-5-chloro-1,3-dimethylpyrazole-4-sulfonamide",CC1=NN(C(=C1S(=O)(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl)Cl)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed0e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba42ea0>,0,0.5227637617573851,-10.94,>-11
1793,67037285,[4-[[4-(2-Methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]-[4-(2-pyrrolidin-1-ylethyl)piperazin-1-yl]methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCN(CC4)CCN5CCCC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba08820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5e5e0>,0,0.8032786885245902,-10.937,>-11
1774,67037227,"[2-Fluoro-4-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]-(4-methyl-1,4-diazepan-1-yl)methanone",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC(=C(C=C3)C(=O)N4CCCN(CC4)C)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba07e60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5dcb0>,0,0.8852459016393442,-10.936,>-11
861,21067768,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-2,4-dichlorobenzenesulfonamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCNS(=O)(=O)C4=C(C=C(C=C4)Cl)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ee2d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba44120>,0,0.5041289454367507,-10.935,>-11
1406,49798058,"1-(2-amino-2-oxoethyl)-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxamide",C1CC2=C(C3=NC(=NC=C31)NC4=CC=CC=C4)N(N=C2C(=O)N)CC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fd770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba53530>,0,0.8694687360292214,-10.933,>-11
1360,44612009,"N-(2-amino-5-fluorophenyl)-4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)-1,3,5-triazin-2-yl]amino]benzamide",CC1=NC=C(N1C(C)C)C2=NC(=NC=N2)NC3=CC=C(C=C3)C(=O)NC4=C(C=CC(=C4)F)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fc350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba52110>,0,0.6065573770491803,-10.933,>-11
429,18001646,"2-N-(4-aminocyclohexyl)-6-N-(2-anilinoethyl)-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCCNC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdd4d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba37290>,0,0.5006400736501149,-10.928,>-11
897,21068079,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-3-chlorobenzamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCCNC(=O)C4=CC(=CC=C4)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ef290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba450e0>,0,0.5127759813765674,-10.924,>-11
358,16113483,"[4-[[5-Fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]-(4-propan-2-yl-1,4-diazepan-1-yl)methanone",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(C=C3)C(=O)N4CCCN(CC4)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdae30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba34c80>,0,0.9180327868852459,-10.921,>-11
1907,68686718,1-[4-[2-Chloro-4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]piperazin-1-yl]ethanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC(=C(C=C3)N4CCN(CC4)C(=O)C)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0bca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba61af0>,0,0.7377049180327869,-10.921,>-11
2759,145993390,"8-(4-Chloroanilino)-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)Cl)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba26810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7c660>,0,0.6298982896979499,-10.92,>-11
1617,58976607,"4-[[5-Amino-1-[6-(2-aminoethyl)-1,3-benzothiazol-2-yl]-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C3=NC4=C(S3)C=C(C=C4)CCN)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba035a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba593f0>,0,0.506637934506787,-10.92,>-11
678,21067446,"(E)-N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-2-phenylethenesulfonamide",C1=CC=C(C=C1)C=CS(=O)(=O)NCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e9230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3eff0>,0,0.504579260065092,-10.915,>-11
1602,58891284,4-[[5-bromo-4-[[(2R)-1-hydroxy-3-methylbutan-2-yl]amino]pyrimidin-2-yl]amino]-N-[(4-cyanocyclohexyl)methyl]benzenesulfonamide,CC(C)C(CO)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=O)(=O)NCC3CCC(CC3)C#N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba02f10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58d60>,0,0.5238467525487145,-10.914,>-11
580,21065845,"1-[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-butylurea",CCCCNC(=O)NC1=CC=C(C=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e6490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3c2e0>,0,0.5801148875908892,-10.912,>-11
1042,21068320,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-4-methylpentanamide",CC(C)CCC(=O)NCC1=CC=C(C=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f3290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba490e0>,0,0.5148844352692001,-10.912,>-11
2796,154486122,[(3S)-3-(dimethylamino)pyrrolidin-1-yl]-[2-methyl-4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,CC1=C(C=CC(=C1)NC2=NC=CC(=N2)C3=CN=C(N3C(C)C)C)C(=O)N4CCC(C4)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba27840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7d690>,0,0.7459016393442623,-10.911,>-11
2794,154486120,[(3R)-3-(dimethylamino)pyrrolidin-1-yl]-[2-methyl-4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,CC1=C(C=CC(=C1)NC2=NC=CC(=N2)C3=CN=C(N3C(C)C)C)C(=O)N4CCC(C4)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba27760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7d5b0>,0,0.7459016393442623,-10.911,>-11
630,21066913,"3-bromo-5-(2-chlorophenyl)-N-[[1-(thiolan-3-yl)piperidin-3-yl]methyl]pyrazolo[1,5-a]pyrimidin-7-amine",C1CC(CN(C1)C2CCSC2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e7ca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3daf0>,0,0.5127453965955545,-10.911,>-11
