,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
1642,59476520,"N-[(3R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylbenzamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba04120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba59ee0>,0,0.5082371989475815,-15.798,<-15
2410,91613430,"N-[(2S,3S,4S,6S)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylbenzamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1b760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba715b0>,0,0.5082371989475815,-15.798,<-15
2587,134490683,"N-[(2S,3R,4R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylbenzamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba766c0>,0,0.5082371989475815,-15.798,<-15
1269,44120162,"N-[(2S,3R,4R,6S)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylbenzamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f9a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4f840>,0,0.5082371989475815,-15.798,<-15
2649,138756138,"N-[(2S,6S)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylbenzamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba227a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba785f0>,0,0.5082371989475815,-15.798,<-15
1639,59476509,"N-[(3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylbenzamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba03f40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba59d90>,0,0.5082371989475815,-15.797,<-15
1688,59783146,"N-[(9S,10R,11R,13R)-2,3,10,11,12,13-Hexahydro-10-methoxy-9-methyl-1-oxo-9,13-epoxy-1H,9H-diindolo[1,2,3-gh:3',2', 1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-11-yl]-N-methyl-benzamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba05540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5b300>,0,0.5082371989475815,-15.777,<-15
1871,67599378,"N-[(2S,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylbenzamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0aab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba60900>,0,0.5082371989475815,-15.777,<-15
2120,71018774,"N-[(2S,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylbenzamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba127a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba685f0>,0,0.5082371989475815,-15.764,<-15
2636,137466045,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-3-(prop-2-enoylamino)benzamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5=CC(=CC=C5)NC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba22030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba77df0>,0,0.5758587041373927,-15.47,<-15
2556,134166138,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-3-[(prop-2-enoylamino)methyl]benzamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5=CC=CC(=C5)CNC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1fae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba75930>,0,0.5250390320062452,-15.319,<-15
2579,134166210,"4-amino-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]benzamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5=CC=C(C=C5)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba76340>,0,0.6185987509758002,-15.2,<-15
2557,134166141,"3-methyl-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-4-(prop-2-enoylamino)benzamide",CC1=C(C=CC(=C1)C(=O)NC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C)NC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1fb50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba759a0>,0,0.5858118657298986,-15.189,<-15
2736,145156727,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-4-[methyl(prop-2-enyl)amino]benzamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5=CC=C(C=C5)N(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba25c40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7ba00>,0,0.5489266198282594,-14.984,-15 : -13
2558,134166150,"3-fluoro-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-4-(prop-2-enoylamino)benzamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5=CC(=C(C=C5)NC(=O)C=C)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1fbc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba75a10>,0,0.5616315378610461,-14.789,-15 : -13
1643,59476534,"N-[(4R,5R)-23-bromo-5-methoxy-6-methyl-4-(methylamino)-18-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-11-yl]benzamide",CC12C(C(CC(O1)N3C4=C(C=C(C=C4)Br)C5=C6C(=C7C8=C(N2C7=C53)C=CC(=C8)NC(=O)C9=CC=CC=C9)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba04190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba59f50>,0,0.5901639344262295,-13.952,-15 : -13
2565,134166173,"4-[[(E)-4-(dimethylamino)but-2-enoyl]amino]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]benzamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5=CC=C(C=C5)NC(=O)C=CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1fed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba75d20>,0,0.5444769711163154,-13.929,-15 : -13
819,21067708,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-4-phenylbenzamide",C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba42e30>,0,0.5473539256918113,-13.827,-15 : -13
807,21067688,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-phenoxybenzamide",C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ecb30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba428f0>,0,0.5637473683147621,-13.785,-15 : -13
814,21067696,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-4-cyclohexylbenzamide",C1CCC(CC1)C2=CC=C(C=C2)C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ece40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba42c00>,0,0.5637473683147621,-13.785,-15 : -13
948,21068198,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-phenoxybenzamide",C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)NC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f0970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba46730>,0,0.5309345597220367,-13.758,-15 : -13
550,21065726,"2-benzyl-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]benzamide",C1=CC=C(C=C1)CC2=CC=CC=C2C(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e5770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3b530>,0,0.6624254188757575,-13.717,-15 : -13
2310,89898498,"4-benzyl-N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]benzamide",C1=CC=C(C=C1)CC2=CC=C(C=C2)C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba18970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6e730>,0,0.580140810937713,-13.687,-15 : -13
740,21067603,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-4-cyclohexylbenzamide",C1CCC(CC1)C2=CC=C(C=C2)C(=O)NC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ead50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40ba0>,0,0.5309604830688605,-13.626,-15 : -13
733,21067595,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-phenoxybenzamide",C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)NC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eaa40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40890>,0,0.5473539256918113,-13.595,-15 : -13
1009,21068278,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenylbenzamide",C1=CC=C(C=C1)C2=CC=CC=C2C(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f2420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba48270>,0,0.5804582057610034,-13.592,-15 : -13
744,21067610,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-4-phenylbenzamide",C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eaf10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40d60>,0,0.5473539256918113,-13.57,-15 : -13
1046,21068324,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-4-phenylbenzamide",C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f3450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba492a0>,0,0.5804582057610034,-13.494,-15 : -13
1007,21068275,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenoxybenzamide",C1=CC=C(C=C1)OC2=CC=CC=C2C(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f2340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba48190>,0,0.5640647631380526,-13.464,-15 : -13
1038,21068313,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-4-cyclohexylbenzamide",C1CCC(CC1)C2=CC=C(C=C2)C(=O)NCC3=CC=C(C=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f30d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba48f20>,0,0.6296385336298559,-13.41,-15 : -13
818,21067706,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-4-phenoxybenzamide",C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba42dc0>,0,0.580140810937713,-13.409,-15 : -13
547,21065722,"2-benzyl-N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]benzamide",C1=CC=C(C=C1)CC2=CC=CC=C2C(=O)NC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e5620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3b3e0>,0,0.5965342535606638,-13.302,-15 : -13
776,21067646,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2,4,6-trimethylbenzamide",CC1=CC(=C(C(=C1)C)C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ebd10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba41b60>,0,0.5637473683147621,-13.289,-15 : -13
811,21067692,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(trifluoromethyl)benzamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)CNC(=O)C5=CC(=CC=C5)C(F)(F)F)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eccf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba42ab0>,0,0.5432555650360736,-13.263,-15 : -13
793,21067670,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-(trifluoromethyl)benzamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)CNC(=O)C5=CC=CC=C5C(F)(F)F)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ec510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba422d0>,0,0.5470106075216972,-13.206,-15 : -13
719,21067571,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-phenylbenzamide",C1=CC=C(C=C1)C2=CC=CC=C2C(=O)NC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ea420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40270>,0,0.5473539256918113,-13.115,-15 : -13
